"advertiserId","programmeName","conversionRate","approvalRate","epc","launchDate","paymentStatus","paymentRiskLevel","awinIndex","feedEnabled","productReporting","commissionMin","commissionMax","leadMin","leadMax","cookieLength","parentSectors","subSectors","primarySector","averagePaymentTime","primaryRegion","descriptionShort","logoUrl","displayUrl"
"43061","Sleep Science Partners, Inc.","","0.00","0.00","2025-07-23","green","none","0","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","110","US","
					html {background-color:#fff;}
					body {font-family:GoogleOpenSans;font-family:Arial, Helvetica, sans-serif;text-align:left;background-color:#fff;font-size:12pt;}
				
				
			
			","https://ui.awin.com/images/upload/merchant/profile/43061.png","https://puresleep.com"
"43131","Gratitude Beauty Inc.","1.16661","100.00","0.20","2025-07-24","green","none","52.1862","no","yes","0","0","0","0","60","Retail & Shopping","Health & Beauty","Health & Beauty","68","US","Radical Skincare is a consciously-clean, clinically-proven, female-owned skincare company that is designed to deliver radical results for even the most sensitive skin. Addressing the scientific link between skincare and self care, Radical Skinca","https://ui.awin.com/images/upload/merchant/profile/43131.png","https://radicalskincare.com"
"43289","Rolli Shades","","0.00","0.00","2025-07-30","green","none","0","no","yes","0","0","0","0","60","Retail & Shopping","Home & Garden","Home & Garden","null","US","
        
            
                
                    
                        Jo","https://ui.awin.com/images/upload/merchant/profile/43289.png","https://rollishades.com/products/rolli-app"
"43547","CRANEL Corporation","","0.00","0.00","2025-08-12","green","none","0","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","CRANEL is a female health business, our flagship product is a cranberry elixir packed with 3,000 cranberries and is clinically-proven to prevent UTIs. Our shots also help rebalance pH and give a boost of antioxidants for glowing skin. Our averag","https://ui.awin.com/images/upload/merchant/profile/43547.png","https://www.cranel.co"
"43711","oxygenmachinevip","2.16993","65.00","1.23","2025-08-18","green","none","64.876","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","33","US","Hello,

oxygenvip is a website specializing in selling oxygen generators, the website has been established for 3 years, and now we have many orders from all over the world, with annual sales exceeding 10 million. we send a large number of mach","https://ui.awin.com/images/upload/merchant/profile/43711.png","https://o2.oxygenmachinevip.com/collections/portable-oxygen-generator/products/varon-portable-oxygen-oxygen-concentrator-nt-02"
"43737","CONFIG / LONESOME DRAGON","2.32558","100.00","0.97","2025-07-29","green","none","81.4229","yes","yes","0","0","0","0","60","Retail & Shopping","Erotic|Health & Beauty|Home & Garden","Erotic","27","US","★ Swiss Quality since 2018 ★ Our label LONESOME DRAGON® of Switzerland offers floating pleasure in cheerful colors - ecstasy and lifestyle combined with wonderful love swings. Our swings must not be hidden, they are innocent hanging loungers too :-)","https://ui.awin.com/images/upload/merchant/profile/43737.png","https://lonesome-dragon.com"
"41160","COOSPO","6.66592","94.59","0.64","2025-07-24","green","none","77.9642","no","yes","0","0","0","0","30","Retail & Shopping","Sports Equipment","Sports Equipment","18","US","Coospo mainly develops and manufactures cost-effective cycling and running products including bike computers, heart rate monitors, speed and cadence sensors. Our products are widely used for outdoor and indoor cycling, and are suitable for a var","https://ui.awin.com/images/upload/merchant/profile/41160.png","https://www.coospo.com"
"41222","neil@phitherapeutics.com","2.89753","100.00","0.23","2025-06-23","green","none","57.9206","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","61","US","Phyla's probiotic serum is the biggest scientific breakthrough in fighting acne in the last 40 years. 

Phyla specifically targets the bacteria that causes acne (C. acnes) with a 100% safe and natural phage. The phage is a probiotic that only","https://ui.awin.com/images/upload/merchant/profile/41222.png","https://phylabiotics.com"
"41354","Earthly Co.","2.91417","100.00","0.18","2025-07-30","green","none","65.2654","yes","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","81","US","
  
 Welcome to Earthly Co.'s Affiliate Program!
","https://ui.awin.com/images/upload/merchant/profile/41354.png","https://www.earthlyco.ca"
"41542","bbhugme INC","2.10758","100.00","0.40","2025-07-24","green","none","82.4807","no","yes","0","0","0","0","90","Retail & Shopping","Health & Beauty","Health & Beauty","54","US","We were founded by 3 Norwegian chiropractors and mothers. When they couldn't find a good enough solution to help their pregnant clients sleep, they created the bbhugme Pregnancy Pillow. Bbhugme has since grown to be a trusted brand creating conc","https://ui.awin.com/images/upload/merchant/profile/41542.png","https://us.bbhugme.com"
"42012","Elegant Showers","15.959","92.46","3.79","2025-07-21","green","none","63.3187","yes","yes","0","0","0","0","90","Retail & Shopping","Home & Garden","Home & Garden","50","US","As one of the UK’s leading online bathroom retailers, we offer a range of bathroom products including shower cubicles and shower screens, bathroom mirrors, radiators as well as home furniture.","https://ui.awin.com/images/upload/merchant/profile/42012.png","https://www.elegantshowers.co.uk/new-arrival.html"
"42014","Bellissima Hair Tools","1.90198","21.94","0.08","2025-07-23","green","none","11.7816","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","85","US","Bellissima Hair Tools is the home of the famous Diffon curl diffusing dryers. Designed and engineered by professionals. Optimized by curl experts. Stylist-approved, Award-winning Diffons help bring out your best ever wavy, curly, or coily hair days!","https://ui.awin.com/images/upload/merchant/profile/42014.png","https://www.bellissimahairtools.com"
"42034","Myaduro","","0.00","0.00","2025-08-13","green","none","0","no","yes","0","0","0","0","90","Retail & Shopping","Health & Beauty","Health & Beauty","67","US","Metamorphosis Affiliate Program
Metamorphosis Light Therapy is a premium wellness tech brand that blends clinical-grade LED technology with elegant, user-friendly design. Our range includes FDA-cleared red and blue light devices, targeted hydro","https://ui.awin.com/images/upload/merchant/profile/42034.png","https://www.metamorphosislighttherapy.com"
"39262","Elements of Health Care","","0.00","0.00","2025-07-24","green","none","0","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Dive into the Elements of Health Care Partner Program!
At Elements of Health Care, we don't just partner — we connect, collaborate, and grow together. Passion drives us, and our aim is clear: creating unmat","https://ui.awin.com/images/upload/merchant/profile/39262.png","https://l-arginine.com/lower-my-blood-pressure"
"39480","Aiworks Global, Inc","3.84136","54.55","1.53","2025-07-17","green","none","34.5403","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","71","US","Nitetronic originated in Hamburg, Germany in 2012 and now is operated by Aiworks Global, Inc. located in the US. Nitetronic is the first and only smart anti-snore pillow on the market clinically proven to reduce or eliminate snoring.","https://ui.awin.com/images/upload/merchant/profile/39480.png","https://www.nitetronic.com"
"39580","Science-Rite CBD","","0.00","0.00","2025-07-30","green","none","0","yes","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","","https://ui.awin.com/images/upload/merchant/profile/39580.png","https://www.science-ritecbd.com"
"40034","GreatStar Industrial USA, LLC","4.65992","100.00","0.26","2025-07-29","green","none","61.0188","yes","yes","0","0","0","0","60","Retail & Shopping","Home & Garden","Home & Garden","38","US","Welcome ","https://ui.awin.com/images/upload/merchant/profile/40034.png","https://workprotools.store/search?type=product&options%5Bprefix%5D=last&options%5Bunavailable_products%5D=last&q=20V"
"40066","Lumiara","","0.00","0.00","2025-07-30","green","none","0","no","yes","0","0","0","0","30","Retail & Shopping","Clothing Accessories|Health & Beauty","Health & Beauty","null","US","Lift you with Lumiara! Your skin? Lifted. Your mood? Lifted. It’s time to show off your fun, vibrant side!","https://ui.awin.com/images/upload/merchant/profile/40066.png","https://lumiara.com"
"40140","Reibii","6.01678","32.56","0.85","2025-06-25","green","none","45.4227","no","yes","0","0","0","0","45","Retail & Shopping","Furniture & Soft Furnishings|Home & Garden","Furniture & Soft Furnishings","39","US","
YOUR SUCCESS IS","https://ui.awin.com/images/upload/merchant/profile/40140.png","https://reibii.com"
"40286","Cassandra's Kitchen","","0.00","0.00","2025-08-12","green","none","0","yes","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","null","US","Shop trusted kitchen and home essentials utilized by Ina Garten, Barefoot Contessa. Featuring kitchen tools, dinnerware, glassware, gifts, and more.
","https://ui.awin.com/images/upload/merchant/profile/40286.png","https://www.cassandraskitchen.com"
"40402","Lohas Retail, Inc.","","0.00","0.00","2025-08-05","green","none","0","no","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","null","US","Welcome to the Vorda Affiliate Program! We specialize in premium wood diffusers and 100% pure essential oils designed to elevate daily rituals, support wellness, and beautify the home. Our award-winning, design-forward products are crafted from",,"https://www.byvorda.com"
"40436","varon","1.20174","78.43","0.69","2025-08-18","green","none","42.5647","no","yes","0","0","0","0","45","Retail & Shopping","Department Stores|DIY|Electronic Accessories|Electronic Superstore|FMCG|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Group Buying|Health & Beauty|Home & Garden|Office Supplies|Pets & Pet Care|Pharmaceuticals|Sports Equipment|White Goods|Baby & Toddler","Health & Beauty","67","US","Adhering to the concept of providing practical and preferential oxygen concentrators for more people with hypoxia, the brand continues to optimize products, and has been committed to internationalizing our products and passing our ideas to the w","https://ui.awin.com/images/upload/merchant/profile/40436.png","https://varoninc.com"
"40882","Bedsure","3.51519","66.67","0.33","2025-07-15","green","none","39.5484","yes","yes","0","0","0","0","45","Retail & Shopping","Home & Garden","Home & Garden","70","US","Bedsure strives to provide high-quality bedding and pet products at great prices. We offer a diverse selection of products, including but not limited to comforters, sheets, duvet covers, blankets, and pet beds.
People, Forbes, Good Housekeeping","https://ui.awin.com/images/upload/merchant/profile/40882.png","https://bedsurehome.com"
"40938","Kappel","","0.00","0.00","2025-07-29","green","none","0","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","63","US","We are a luxury, derm-developed skincare brand backed by Dr. Stefani Kappel’s dermatology practice and social media. MDAiRE™ delivers innovative, medical-grade formulas customers trust- making it a high-value partner for affiliates and publishers.","https://ui.awin.com/images/upload/merchant/profile/40938.png","https://www.mdaire.com"
